run_label,model_case_name,candidate_name,sweep_name,peak_tension,mean_tension,peak_pull_mm,peak_branch_imbalance_mm,tau_error_rms,tau_error_peak,tau_error_rel_rms,tau_error_rel_peak,score,rejected,reject_reasons
two_guide_first_pass,nominal_nominal,twoG_b-p_m_l-0.45_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,1.9249590374455314,1.1779420719323261,20.135919267134085,0.0,0.003707208631771341,0.005535135223998866,0.47793839478599554,0.6496720825741326,0.8984051476341205,False,
two_guide_first_pass,nominal_mid,twoG_b-p_m_l-0.25_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.439778923393372,1.5829504593709622,16.978922388192387,0.0,0.0035021431092374746,0.004722133373389576,0.45959788004491087,0.743256819856967,0.9026773109333441,False,
two_guide_first_pass,small_mid,twoG_b-p_m_l-0.25_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.2888692525426486,1.3850357322829006,19.78189756315591,0.0,0.0038181513037989045,0.005586856166483403,0.4533273967179707,0.649331055320575,0.9053567921260744,False,
two_guide_first_pass,large_high,twoG_b-p_m_l-0.25_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.3011569118752853,1.4364621818956618,21.392824661115867,0.0,0.0038784575765935664,0.005769285458962581,0.43199444173954044,0.6447790082272616,0.9073428304237845,False,
two_guide_first_pass,large_nominal,twoG_b-p_m_l-0.45_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.0496974680317384,1.331585249214756,17.470755749177187,0.0,0.0036863525163001788,0.005107954831009988,0.49789613781492065,0.7508651520116592,0.9077059352620414,False,
two_guide_first_pass,small_nominal,twoG_b-p_m_l-0.45_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.0317163764442236,1.2255088197836224,19.400644318842765,0.0,0.003943830327442355,0.005944216748906438,0.4899901703234463,0.6513649137547812,0.9111194654209361,False,
two_guide_first_pass,large_high,twoG_b-p_m_l-0.25_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.581983910494654,1.7011074833802653,17.82221248786763,0.0,0.0037387465542056534,0.005156324471690603,0.44703071050911874,0.7413239237686311,0.9157622809725094,False,
two_guide_first_pass,large_mid,twoG_b-p_m_l-0.45_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.1015774130663094,1.3036519650503238,20.86833724354979,0.0,0.004051798537100042,0.00604363691638099,0.46839950257484636,0.6480207010752813,0.9165201896198807,False,
two_guide_first_pass,nominal_high,twoG_b-p_m_l-0.25_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.4366452158001937,1.4984280057762598,20.589180103702446,0.0,0.004058519328692115,0.005950463925966481,0.44122173567083756,0.6470257229098378,0.9190941144692394,False,
two_guide_first_pass,small_mid,twoG_b-p_m_l-0.25_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.617670284524142,1.6700871908936903,16.12623675677098,0.0,0.003764584033011188,0.005048193998465411,0.47490165897678704,0.7451192545840541,0.9242356966816383,False,
two_guide_first_pass,nominal_nominal,twoG_b-p_m_l-0.45_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.1734796603371946,1.3921994373716753,16.707166089783172,0.0,0.003957579361345919,0.005534757472153991,0.5131047244970086,0.7523434478582149,0.9249850783280781,False,
two_guide_first_pass,nominal_mid,twoG_b-p_m_l-0.45_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.2137028930623606,1.354633382722175,20.135919267134085,0.0,0.004263289926537041,0.006365405507598697,0.4779383947859955,0.6496720825741324,0.9272795331958034,False,
two_guide_first_pass,nominal_high,twoG_b-p_m_l-0.25_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.758010956879464,1.7894222584193493,16.978922388192387,0.0,0.0039589443843554084,0.005338063813396918,0.4595978800449109,0.743256819856967,0.9345005142819535,False,
two_guide_first_pass,small_high,twoG_b-p_m_l-0.25_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.5874174159177774,1.5656925669284967,19.78189756315591,0.0,0.004316171039077026,0.006315576536024722,0.4533273967179708,0.6493310553205749,0.9352116084635876,False,
two_guide_first_pass,large_mid,twoG_b-p_m_l-0.45_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.357152088236499,1.5313230365969694,17.470755749177187,0.0,0.004239305393745204,0.005874148055661483,0.4978961378149206,0.7508651520116594,0.9384513972825173,False,
two_guide_first_pass,small_mid,twoG_b-p_m_l-0.45_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.3364738329108574,1.4093351427511653,19.400644318842765,0.0,0.004535404876558707,0.006835849261242404,0.4899901703234462,0.6513649137547812,0.9415952110675995,False,
two_guide_first_pass,large_high,twoG_b-p_m_l-0.45_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.375696206074959,1.473693525709062,20.86833724354979,0.0,0.00458029399846092,0.006831937383735037,0.46839950257484647,0.6480207010752813,0.9439320689207458,False,
two_guide_first_pass,small_nominal,twoG_b-p_m_l-0.45_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.3116477652738365,1.4586223520905908,15.935114952704438,0.0,0.004283405283663327,0.006100742210736617,0.5307653064497282,0.7537107481841413,0.9460737148497695,False,
two_guide_first_pass,nominal_high,twoG_b-p_m_l-0.45_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.5024467486791906,1.531324693512024,20.135919267134085,0.0,0.004819371221302745,0.007195675791198531,0.4779383947859956,0.6496720825741328,0.9561539187574865,False,
two_guide_first_pass,nominal_mid,twoG_b-p_m_l-0.45_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.4995016093877735,1.6010293529774262,16.707166089783172,0.0,0.004551216265547805,0.0063649710929770875,0.5131047244970085,0.7523434478582147,0.957587273233136,False,
two_guide_first_pass,small_high,twoG_b-p_m_l-0.25_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.959105539027292,1.8879246505754765,16.12623675677098,0.0,0.004255616732969172,0.005706654085221775,0.4749016589767872,0.7451192545840543,0.9583792221319534,False,
two_guide_first_pass,large_nominal,twoG_b-p_m_l-0.65_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,1.9534627682817713,1.1887929330362697,19.822344968974477,0.0,0.0047261978292590864,0.007556104946355552,0.5433382978345164,0.6544937795158456,0.9620671875183653,False,
two_guide_first_pass,large_high,twoG_b-p_m_l-0.45_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.66460670844126,1.7310608239791834,17.470755749177187,0.0,0.004792258271190233,0.006640341280312985,0.4978961378149207,0.7508651520116596,0.9691968593029934,False,
two_guide_first_pass,nominal_nominal,twoG_b-p_m_l-0.65_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.044103185120527,1.2292000835330612,19.195209954898004,0.0,0.0049128120172379245,0.007890930663088963,0.5503171392959069,0.6554257474049844,0.9696422385663641,False,
two_guide_first_pass,small_high,twoG_b-p_m_l-0.45_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.641231289377491,1.593161465718709,19.400644318842765,0.0,0.005126979425675063,0.007727481773578378,0.48999017032344633,0.6513649137547812,0.9720709567142629,False,
two_guide_first_pass,small_nominal,twoG_b-p_m_l-0.65_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.141633164112173,1.2720172268836714,18.565825468505224,0.0,0.005138888466479187,0.008320707145882476,0.559114063362481,0.6563825831796546,0.9797190098754648,False,
two_guide_first_pass,small_mid,twoG_b-p_m_l-0.45_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.6583949300649112,1.677415704904179,15.935114952704438,0.0,0.004925916076212825,0.007015853542347107,0.5307653064497282,0.7537107481841415,0.980748431328877,False,
two_guide_first_pass,nominal_high,twoG_b-p_m_l-0.45_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.8255235584383533,1.8098592685831778,16.707166089783172,0.0,0.005144853169749696,0.00719518471380019,0.5131047244970087,0.7523434478582147,0.9901894681381941,False,
two_guide_first_pass,large_mid,twoG_b-p_m_l-0.65_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.2464821835240367,1.36711187299171,19.822344968974477,0.0,0.0054351275036479485,0.008689520688308883,0.5433382978345164,0.6544937795158458,0.9913691290425917,False,
two_guide_first_pass,nominal_mid,twoG_b-p_m_l-0.65_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.3507186628886063,1.4135800960630203,19.195209954898004,0.0,0.0056497338198236114,0.009074570262552305,0.5503171392959069,0.6554257474049843,1.000303786343172,False,
two_guide_first_pass,large_nominal,twoG_b-p_m_l-0.65_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.194326792497527,1.389775937442638,16.512526837094157,0.0,0.005268613160201949,0.00805385513461764,0.5903309745943984,0.7606302335410074,1.0008469017733277,False,
two_guide_first_pass,small_mid,twoG_b-p_m_l-0.65_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.4628781387289984,1.4628198109162214,18.565825468505224,0.0,0.005909721736451063,0.009568813217764847,0.5591140633624808,0.6563825831796544,1.0118435073371472,False,
two_guide_first_pass,small_high,twoG_b-p_m_l-0.45_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,3.0051420948559877,1.8962090577177677,15.935114952704438,0.0,0.005568426868762326,0.007930964873957606,0.5307653064497283,0.7537107481841416,1.0154231478079847,False,
two_guide_first_pass,nominal_nominal,twoG_b-p_m_l-0.65_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.3071565482219376,1.443188963791102,15.860211532128389,0.0,0.005556266977235071,0.008566716964942584,0.6030994862581053,0.7615639557035293,1.0161765668170215,False,
two_guide_first_pass,large_high,twoG_b-p_m_l-0.65_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.539501598766303,1.5454308129471506,19.822344968974477,0.0,0.006144057178036815,0.009822936430262224,0.5433382978345165,0.6544937795158459,1.0206710705668185,False,
two_guide_first_pass,nominal_nominal,twoG_b-p_m_l-0.25_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,1.9573511536729888,1.1866330540199101,19.688196749706805,0.0,0.005678784159631539,0.010016771158865583,0.6071499547840826,0.6464781660117653,1.0240077609170999,False,
two_guide_first_pass,large_nominal,twoG_b-p_m_l-0.25_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,1.8552060641307586,1.1404301790611864,20.422360351923118,0.0,0.005599284572281493,0.009887267521234984,0.6075046033324537,0.6453298596082391,1.0240951537945988,False,
two_guide_first_pass,small_nominal,twoG_b-p_m_l-0.25_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.0704530724841095,1.2366727570075293,18.949718109729233,0.0,0.005789387418493945,0.010214011805698274,0.6081774524600637,0.6477183223750008,1.0263511943767796,False,
two_guide_first_pass,nominal_high,twoG_b-p_m_l-0.65_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.6573341406566855,1.5979601085929795,19.195209954898004,0.0,0.006386655622409303,0.010258209862015654,0.550317139295907,0.6554257474049843,1.03096533411998,False,
two_guide_first_pass,large_mid,twoG_b-p_m_l-0.65_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.523475811372156,1.5982423280590332,16.512526837094157,0.0,0.00605890513423224,0.009261933404810288,0.5903309745943982,0.7606302335410078,1.0337618036607907,False,
two_guide_first_pass,small_nominal,twoG_b-p_m_l-0.65_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.4300639374465405,1.500676037798161,15.200729366026096,0.0,0.005887484152542465,0.009187315286031004,0.6176720922731114,0.7623821170677445,1.034260599144543,False,
two_guide_first_pass,nominal_nominal,twoG_b-p_m_l-0.45_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,1.955786781272872,1.1900626823232672,19.52398144209488,0.0,0.00603258754927372,0.010534756586486364,0.6239356488981674,0.6510901752859284,1.038750646540509,False,
two_guide_first_pass,small_nominal,twoG_b-p_m_l-0.45_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.059886379553946,1.2365885990441214,18.831459213016444,0.0,0.006145615843260587,0.010742170362197013,0.6239192893563765,0.648453891144692,1.0398037740279074,False,
two_guide_first_pass,large_nominal,twoG_b-p_m_l-0.45_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,1.860527663435522,1.1467094906432895,20.212975459195675,0.0,0.005950672265019762,0.010397484737617447,0.6252964245118157,0.6561665778073434,1.0398978433685886,False,
two_guide_first_pass,small_high,twoG_b-p_m_l-0.65_0.65_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.7841231133458253,1.6536223949487727,18.565825468505224,0.0,0.006680555006422944,0.010816919289647226,0.559114063362481,0.6563825831796548,1.0439680047988302,False,
two_guide_first_pass,nominal_mid,twoG_b-p_m_l-0.65_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.6532300304552288,1.6596673083597668,15.860211532128389,0.0,0.00638970702382033,0.00985172450968397,0.6030994862581052,0.7615639557035294,1.0507839150403506,False,
two_guide_first_pass,large_mid,twoG_b-p_m_l-0.25_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.1334869737503723,1.3114947059203643,20.422360351923118,0.0,0.006439177258123716,0.011370357649420236,0.6075046033324536,0.6453298596082392,1.05192324475656,False,
two_guide_first_pass,nominal_mid,twoG_b-p_m_l-0.25_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.2509538267239364,1.3646280121228966,19.688196749706805,0.0,0.006530601783576269,0.01151928683269542,0.6071499547840825,0.6464781660117654,1.0533680282221947,False,
two_guide_first_pass,small_mid,twoG_b-p_m_l-0.25_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.381021033356726,1.4221736705586585,18.949718109729233,0.0,0.006657795531268035,0.011746113576553013,0.6081774524600637,0.6477183223750007,1.0574079904640412,False,
two_guide_first_pass,large_high,twoG_b-p_m_l-0.65_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.8526248302467856,1.8067087186754294,16.512526837094157,0.0,0.006849197108262535,0.01047001167500294,0.5903309745943984,0.760630233541008,1.0666767055482538,False,
two_guide_first_pass,large_mid,twoG_b-p_m_l-0.45_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.13960681295085,1.3187159142397828,20.212975459195675,0.0,0.006843273104772725,0.01195710744826006,0.6252964245118156,0.6561665778073432,1.0678057583201213,False,
two_guide_first_pass,nominal_mid,twoG_b-p_m_l-0.45_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.2491547984638025,1.368572084671757,19.52398144209488,0.0,0.006937475681664776,0.012114970074459315,0.6239356488981673,0.6510901752859282,1.068087448259602,False,
two_guide_first_pass,small_mid,twoG_b-p_m_l-0.45_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.368869336487038,1.4220768889007394,18.831459213016444,0.0,0.007067458219749673,0.012353495916526564,0.6239192893563764,0.6484538911446918,1.0707020697212164,False,
two_guide_first_pass,small_mid,twoG_b-p_m_l-0.65_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.794573528063521,1.725777443467885,15.200729366026096,0.0,0.006770606775423834,0.010565412578935656,0.6176720922731113,0.7623821170677445,1.070711558206241,False,
two_guide_first_pass,small_nominal,twoG_b-p_m_l-0.65_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.084223435207208,1.2514045516098444,18.401624598735282,0.0,0.006831163986764287,0.011922941201642688,0.6593549219137297,0.6910280137794556,1.072387847563193,False,
two_guide_first_pass,large_nominal,twoG_b-p_m_l-0.25_0.45_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.061101366534742,1.3293076152999794,17.091900218089975,0.0,0.006081082028553231,0.010324861762264883,0.667683474327043,0.7660114753642359,1.0727463847916257,False,
two_guide_first_pass,nominal_nominal,twoG_b-p_m_l-0.65_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,1.9872641651917735,1.2080205641018105,19.02330821011958,0.0,0.006750774446842568,0.011777860421445319,0.662245458546797,0.6975827154965212,1.0739407851510825,False,
two_guide_first_pass,large_nominal,twoG_b-p_m_l-0.65_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,1.8975309252842616,1.1672608083831897,19.642410794767386,0.0,0.006695514979077589,0.011689059317790138,0.6662022233010653,0.7059727228693398,1.077272716979157,False,
two_guide_first_pass,nominal_nominal,twoG_b-p_m_l-0.25_0.45_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.1905331331058058,1.3930805615263746,16.321927250876257,0.0,0.006198121567089765,0.010493385379818483,0.670350483495351,0.7669105665583292,1.078044048101485,False,
two_guide_first_pass,large_high,twoG_b-p_m_l-0.25_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.4117678833699863,1.4825592327795425,20.422360351923118,0.0,0.007279069943965943,0.012853447777605484,0.6075046033324538,0.6453298596082396,1.0797513357185218,False,
two_guide_first_pass,nominal_high,twoG_b-p_m_l-0.25_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.5445564997748855,1.5426229702258833,19.688196749706805,0.0,0.0073824194075210025,0.013021802506525263,0.6071499547840826,0.6464781660117653,1.0827282955272897,False,
two_guide_first_pass,nominal_high,twoG_b-p_m_l-0.65_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.9993035126885195,1.8761456529284324,15.860211532128389,0.0,0.007223147070405593,0.011136732054425363,0.6030994862581053,0.7615639557035292,1.0853912632636797,False,
two_guide_first_pass,small_nominal,twoG_b-p_m_l-0.25_0.45_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.337114721592459,1.463844778192915,15.542880409632716,0.0,0.006345144898662145,0.010725139892649227,0.6743201899559443,0.7677840612925979,1.0862596100279196,False,
two_guide_first_pass,small_high,twoG_b-p_m_l-0.25_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.6915889942293427,1.6076745841097881,18.949718109729233,0.0,0.00752620364404213,0.013278215347407762,0.6081774524600638,0.647718322375001,1.088464786551303,False,
two_guide_first_pass,large_nominal,twoG_b-p_m_l-0.45_0.45_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.0546237037775033,1.3197589844676625,17.044282179228418,0.0,0.006617826732794875,0.01110981359702442,0.6861631532666014,0.7710798573362722,1.0894959303593703,False,
two_guide_first_pass,nominal_nominal,twoG_b-p_m_l-0.45_0.45_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.1708733080918536,1.3765542200709509,16.327908201317868,0.0,0.006765992954144805,0.011343770502505813,0.6885060010756375,0.7717077172953722,1.0938826837599627,False,
two_guide_first_pass,large_high,twoG_b-p_m_l-0.45_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.4186859624661787,1.4907223378362764,20.212975459195675,0.0,0.007735873944525692,0.013516730158902684,0.6252964245118157,0.6561665778073437,1.0957136732716544,False,
two_guide_first_pass,nominal_high,twoG_b-p_m_l-0.45_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.5425228156547335,1.5470814870202476,19.52398144209488,0.0,0.007842363814055836,0.013695183562432276,0.6239356488981675,0.6510901752859284,1.0974242499786953,False,
two_guide_first_pass,small_nominal,twoG_b-p_m_l-0.45_0.45_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.2998076702892956,1.4386242296352318,15.60340210608696,0.0,0.006948167711346637,0.011654330108831986,0.6921984723877381,0.7722723807949795,1.1008108546793958,False,
two_guide_first_pass,small_high,twoG_b-p_m_l-0.45_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.6778522934201305,1.6075651787573577,18.831459213016444,0.0,0.007989300596238764,0.01396482147085612,0.6239192893563766,0.6484538911446923,1.1016003654145259,False,
two_guide_first_pass,small_mid,twoG_b-p_m_l-0.65_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.396856950488289,1.439115234351321,18.401624598735282,0.0,0.007855838584778929,0.013711382381889091,0.6593549219137297,0.6910280137794554,1.1036511990913012,False,
two_guide_first_pass,large_mid,twoG_b-p_m_l-0.25_0.45_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.370266571514953,1.5287037575949765,17.091900218089975,0.0,0.0069932443328362135,0.011873591026604614,0.6676834743270429,0.7660114753642362,1.1036629052896465,False,
two_guide_first_pass,nominal_mid,twoG_b-p_m_l-0.65_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.2853537899705394,1.3892236487170817,19.02330821011958,0.0,0.0077633906138689516,0.013544539484662117,0.662245458546797,0.6975827154965213,1.103749747628959,False,
two_guide_first_pass,large_mid,twoG_b-p_m_l-0.65_0.45_o--5.00_-5.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.182160564076901,1.3423499296406678,19.642410794767386,0.0,0.007699842225939225,0.013442418215458656,0.6662022233010652,0.7059727228693398,1.1057356808584207,False,
two_guide_first_pass,small_high,twoG_b-p_m_l-0.65_0.65_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,3.159083118680503,1.9508788491376094,15.200729366026096,0.0,0.007653729398305207,0.011943509871840313,0.6176720922731114,0.7623821170677447,1.1071625172679394,False,
two_guide_first_pass,nominal_mid,twoG_b-p_m_l-0.25_0.45_o--3.00_-3.00_al-0.80_ao--4.00_ex--8.00_ey--4.00,flexion_sweep,2.519113103071676,1.6020426457553305,16.321927250876257,0.0,0.007127839802153228,0.012067393186791255,0.670350483495351,0.7669105665583292,1.110902045098072,False,
